Date,Hacks,Pessimistic/Doubtful,Banks,Selling,Market_manipulation,(De-)centralisation,Angry,ETF,Leverage,Bottom,Institutional_money,FOMO,Prediction,Adoption,Fearful/Concerned,Portfolio,FUD_theme,Whitepaper,Announcements,Technical_analysis,Flippening,Community,Investing/Trading,Euphoric/Excited,Hodling,ICO,Bearish,Going_short,Uncertain,Volume,Risk,Governance,Ban,Cheap,Short_term_trading,Fork,Progress,Shilling,Bullish,Happy,Bubble,Bots,Hopeful,Bug,Open_source,Token_economics,Security,Marketing,Bad_news,Due_diligence,Team,Partnerships,Pump_and_dump,Sad,Panicking,Listing,Regulation/Politics,Dip,Launch,FOMO_theme,Advice/Support,Rebranding,Wallet,Good_news,Problems_and_issues,Mining,Waiting,Learning,Scaling,Fees,Roadmap,Recovery,Technology,Mistrustful,Marketcap,Positive,Tax,Long_term_investing,Strategy,Competition,Whales,Correction,Stablecoin,Buying,Warning,Annoyed/Frustrated,Price,Use_case/Applications,Rumor,Scam/Fraud,Airdrop,Optimistic,Negative,scores
2019-08-18,2.0,3.0,2.0,8.0,4.0,12.0,5.0,1.0,2.0,4.0,0.0,1.0,35.0,32.0,2.0,3.0,0.0,1.0,2.0,36.0,2.0,27.0,94.0,11.0,1.0,16.0,11.0,5.0,15.0,46.0,12.0,0.0,0.0,2.0,4.0,5.0,17.0,1.0,22.0,1.0,0.0,1.0,4.0,2.0,1.0,3.0,7.0,2.0,14.0,27.0,10.0,1.0,0.0,4.0,0.0,5.0,12.0,1.0,2.0,0.0,61.0,0.0,9.0,79.0,8.0,19.0,7.0,5.0,2.0,6.0,1.0,1.0,85.0,0.0,5.0,71.0,1.0,59.0,0.0,46.0,1.0,0.0,3.0,15.0,3.0,1.0,225.0,30.0,1.0,24.0,1.0,23.0,141.0,-0.40680000000000005
2019-08-19,1.0,3.0,13.0,20.0,2.0,7.0,4.0,0.0,2.0,4.0,0.0,2.0,51.0,51.0,3.0,7.0,1.0,1.0,8.0,56.0,0.0,39.0,132.0,19.0,2.0,22.0,11.0,3.0,18.0,33.0,3.0,1.0,0.0,0.0,8.0,10.0,16.0,0.0,28.0,6.0,1.0,1.0,10.0,3.0,1.0,5.0,6.0,2.0,21.0,31.0,25.0,3.0,0.0,3.0,1.0,14.0,12.0,1.0,5.0,0.0,64.0,0.0,15.0,120.0,13.0,24.0,5.0,15.0,17.0,6.0,0.0,3.0,152.0,0.0,3.0,79.0,2.0,59.0,0.0,46.0,0.0,0.0,1.0,20.0,0.0,0.0,200.0,37.0,0.0,27.0,1.0,22.0,110.0,0.20149999999999998
2019-08-20,1.0,3.0,9.0,7.0,0.0,10.0,2.0,0.0,1.0,0.0,1.0,4.0,38.0,61.0,2.0,0.0,1.0,1.0,6.0,43.0,1.0,14.0,95.0,13.0,1.0,14.0,9.0,6.0,23.0,31.0,6.0,0.0,0.0,0.0,13.0,9.0,16.0,3.0,19.0,2.0,4.0,0.0,4.0,2.0,2.0,7.0,12.0,1.0,24.0,36.0,36.0,3.0,0.0,1.0,0.0,4.0,15.0,0.0,9.0,2.0,51.0,0.0,8.0,107.0,14.0,31.0,2.0,9.0,10.0,4.0,0.0,2.0,160.0,0.0,2.0,69.0,0.0,55.0,1.0,53.0,0.0,0.0,1.0,7.0,1.0,0.0,169.0,56.0,0.0,19.0,2.0,15.0,77.0,-0.2202
2019-08-21,3.0,8.0,8.0,15.0,1.0,12.0,0.0,0.0,0.0,5.0,2.0,2.0,66.0,79.0,3.0,3.0,1.0,4.0,10.0,46.0,0.0,12.0,163.0,16.0,1.0,8.0,24.0,9.0,26.0,31.0,29.0,0.0,0.0,2.0,16.0,7.0,18.0,1.0,32.0,4.0,0.0,1.0,3.0,0.0,0.0,5.0,12.0,1.0,17.0,26.0,43.0,3.0,0.0,0.0,0.0,14.0,13.0,0.0,13.0,1.0,55.0,0.0,7.0,138.0,23.0,25.0,9.0,18.0,9.0,11.0,2.0,2.0,187.0,1.0,2.0,79.0,0.0,60.0,0.0,64.0,0.0,1.0,4.0,14.0,4.0,0.0,263.0,67.0,0.0,23.0,0.0,20.0,116.0,-0.07955
2019-08-22,2.0,5.0,5.0,9.0,1.0,14.0,4.0,0.0,2.0,2.0,2.0,2.0,40.0,51.0,2.0,4.0,4.0,1.0,4.0,34.0,1.0,12.0,89.0,16.0,0.0,11.0,12.0,4.0,16.0,30.0,5.0,0.0,2.0,0.0,7.0,8.0,14.0,0.0,21.0,3.0,0.0,1.0,4.0,0.0,2.0,4.0,14.0,3.0,21.0,24.0,23.0,2.0,0.0,0.0,0.0,15.0,8.0,1.0,5.0,0.0,49.0,0.0,5.0,136.0,13.0,26.0,4.0,6.0,4.0,9.0,0.0,2.0,147.0,1.0,1.0,64.0,1.0,52.0,1.0,57.0,1.0,0.0,1.0,13.0,3.0,0.0,158.0,34.0,0.0,12.0,0.0,24.0,82.0,-0.14049999999999999
2019-08-23,3.0,4.0,2.0,13.0,1.0,14.0,0.0,0.0,2.0,1.0,2.0,0.0,34.0,46.0,2.0,1.0,0.0,1.0,3.0,22.0,1.0,6.0,66.0,9.0,0.0,6.0,6.0,3.0,10.0,31.0,4.0,0.0,0.0,0.0,4.0,2.0,14.0,0.0,18.0,3.0,1.0,0.0,5.0,2.0,1.0,3.0,7.0,0.0,18.0,19.0,13.0,1.0,0.0,0.0,9.0,4.0,10.0,0.0,6.0,0.0,46.0,0.0,8.0,88.0,9.0,20.0,4.0,8.0,7.0,1.0,1.0,0.0,111.0,0.0,2.0,64.0,4.0,44.0,1.0,31.0,2.0,2.0,1.0,8.0,0.0,0.0,147.0,44.0,0.0,7.0,1.0,9.0,63.0,-0.1027
2019-08-24,4.0,2.0,3.0,8.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,29.0,1.0,3.0,0.0,3.0,2.0,20.0,1.0,5.0,58.0,10.0,0.0,4.0,13.0,2.0,8.0,27.0,5.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,8.0,20.0,10.0,0.0,1.0,0.0,0.0,3.0,6.0,1.0,3.0,0.0,28.0,0.0,2.0,60.0,4.0,20.0,3.0,5.0,3.0,3.0,0.0,0.0,79.0,0.0,1.0,40.0,1.0,45.0,0.0,29.0,0.0,0.0,0.0,8.0,3.0,0.0,123.0,24.0,0.0,7.0,0.0,12.0,56.0,-0.19699999999999998
2019-08-25,3.0,3.0,1.0,6.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,3.0,25.0,23.0,2.0,3.0,0.0,2.0,3.0,23.0,1.0,5.0,75.0,5.0,0.0,6.0,9.0,5.0,11.0,22.0,6.0,0.0,0.0,0.0,3.0,8.0,14.0,0.0,16.0,4.0,0.0,0.0,3.0,0.0,1.0,3.0,11.0,2.0,13.0,19.0,15.0,0.0,0.0,4.0,0.0,5.0,4.0,0.0,2.0,1.0,33.0,0.0,4.0,55.0,10.0,11.0,4.0,4.0,3.0,3.0,1.0,0.0,88.0,0.0,0.0,33.0,1.0,39.0,0.0,21.0,0.0,0.0,0.0,7.0,1.0,0.0,123.0,24.0,0.0,6.0,2.0,12.0,65.0,-0.11315
2019-08-26,2.0,3.0,3.0,5.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,32.0,28.0,3.0,5.0,1.0,1.0,7.0,23.0,0.0,10.0,56.0,9.0,2.0,4.0,11.0,3.0,16.0,24.0,0.0,0.0,0.0,2.0,5.0,6.0,12.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,2.0,15.0,22.0,19.0,1.0,0.0,1.0,0.0,5.0,8.0,1.0,7.0,0.0,30.0,0.0,5.0,90.0,6.0,19.0,8.0,4.0,0.0,2.0,0.0,1.0,85.0,0.0,2.0,56.0,0.0,51.0,1.0,44.0,0.0,0.0,1.0,9.0,0.0,0.0,132.0,19.0,1.0,9.0,0.0,16.0,60.0,0.0
2019-08-27,1.0,2.0,4.0,12.0,0.0,12.0,2.0,0.0,2.0,1.0,5.0,2.0,40.0,39.0,6.0,5.0,3.0,0.0,3.0,42.0,1.0,10.0,59.0,15.0,1.0,8.0,20.0,4.0,17.0,36.0,3.0,0.0,0.0,2.0,20.0,5.0,15.0,0.0,22.0,4.0,1.0,1.0,6.0,0.0,1.0,0.0,4.0,2.0,11.0,17.0,24.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,8.0,0.0,35.0,0.0,16.0,111.0,7.0,21.0,6.0,3.0,2.0,5.0,2.0,1.0,120.0,0.0,2.0,72.0,0.0,51.0,2.0,55.0,0.0,0.0,3.0,13.0,0.0,0.0,171.0,28.0,0.0,9.0,0.0,20.0,86.0,-0.14832499999999998
2019-08-28,2.0,5.0,6.0,16.0,5.0,24.0,4.0,0.0,4.0,5.0,1.0,2.0,56.0,48.0,4.0,4.0,1.0,0.0,4.0,40.0,1.0,18.0,252.0,14.0,2.0,13.0,15.0,8.0,23.0,53.0,6.0,0.0,0.0,1.0,9.0,4.0,22.0,3.0,26.0,2.0,2.0,0.0,2.0,0.0,3.0,6.0,10.0,2.0,22.0,27.0,33.0,4.0,2.0,0.0,0.0,8.0,3.0,1.0,4.0,0.0,72.0,1.0,10.0,131.0,11.0,23.0,2.0,7.0,4.0,7.0,1.0,4.0,154.0,0.0,3.0,68.0,0.0,64.0,2.0,53.0,0.0,0.0,3.0,11.0,2.0,0.0,381.0,46.0,0.0,5.0,2.0,22.0,123.0,-0.2841
2019-08-29,2.0,6.0,2.0,17.0,4.0,4.0,2.0,0.0,3.0,6.0,0.0,3.0,57.0,53.0,6.0,8.0,0.0,1.0,11.0,54.0,4.0,9.0,137.0,21.0,2.0,7.0,16.0,10.0,19.0,24.0,8.0,0.0,0.0,4.0,21.0,4.0,32.0,0.0,22.0,4.0,0.0,0.0,6.0,9.0,3.0,6.0,6.0,1.0,18.0,34.0,19.0,11.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,0.0,60.0,1.0,13.0,142.0,14.0,24.0,7.0,10.0,9.0,1.0,0.0,1.0,162.0,0.0,2.0,73.0,1.0,57.0,0.0,52.0,0.0,3.0,2.0,17.0,1.0,0.0,247.0,39.0,0.0,13.0,3.0,25.0,118.0,0.4967
2019-08-30,5.0,0.0,1.0,12.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,31.0,42.0,5.0,2.0,1.0,2.0,3.0,38.0,0.0,10.0,69.0,10.0,0.0,8.0,5.0,4.0,8.0,26.0,9.0,0.0,0.0,0.0,17.0,4.0,18.0,0.0,16.0,2.0,0.0,0.0,4.0,2.0,1.0,5.0,3.0,0.0,11.0,24.0,15.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,3.0,0.0,31.0,0.0,12.0,100.0,7.0,24.0,3.0,6.0,5.0,5.0,1.0,6.0,121.0,1.0,1.0,62.0,1.0,66.0,0.0,37.0,1.0,1.0,1.0,7.0,0.0,0.0,178.0,40.0,0.0,7.0,2.0,27.0,70.0,-0.03423333333333333
2019-08-31,4.0,4.0,3.0,7.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,35.0,26.0,2.0,3.0,0.0,0.0,4.0,39.0,0.0,17.0,62.0,14.0,1.0,1.0,8.0,2.0,18.0,28.0,1.0,0.0,0.0,1.0,7.0,10.0,17.0,1.0,21.0,4.0,2.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,17.0,22.0,16.0,2.0,1.0,1.0,0.0,4.0,7.0,0.0,8.0,0.0,34.0,0.0,9.0,67.0,5.0,21.0,4.0,6.0,1.0,2.0,0.0,1.0,96.0,2.0,1.0,63.0,0.0,56.0,1.0,32.0,1.0,0.0,0.0,6.0,0.0,0.0,142.0,21.0,0.0,6.0,0.0,24.0,63.0,-0.11315
2019-09-01,0.0,0.0,1.0,10.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,21.0,21.0,2.0,5.0,0.0,0.0,1.0,19.0,1.0,5.0,47.0,3.0,2.0,7.0,3.0,7.0,11.0,19.0,1.0,1.0,0.0,3.0,4.0,3.0,8.0,0.0,14.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,5.0,16.0,5.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,5.0,0.0,27.0,0.0,2.0,67.0,6.0,14.0,4.0,4.0,2.0,1.0,1.0,2.0,65.0,0.0,2.0,21.0,0.0,45.0,1.0,18.0,0.0,0.0,1.0,8.0,1.0,0.0,120.0,23.0,0.0,4.0,0.0,10.0,42.0,-0.030666666666666675
2019-09-02,2.0,3.0,3.0,14.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,41.0,30.0,1.0,1.0,1.0,1.0,4.0,43.0,1.0,4.0,91.0,10.0,4.0,1.0,8.0,5.0,15.0,29.0,5.0,0.0,0.0,0.0,14.0,1.0,13.0,1.0,25.0,2.0,0.0,0.0,4.0,0.0,3.0,3.0,1.0,1.0,8.0,27.0,17.0,2.0,1.0,1.0,0.0,9.0,0.0,2.0,6.0,0.0,34.0,0.0,9.0,84.0,4.0,18.0,4.0,7.0,5.0,5.0,2.0,1.0,96.0,0.0,0.0,54.0,1.0,62.0,0.0,35.0,0.0,0.0,2.0,12.0,0.0,0.0,191.0,25.0,0.0,8.0,1.0,18.0,58.0,0.154325
2019-09-03,2.0,4.0,3.0,12.0,0.0,10.0,3.0,1.0,6.0,2.0,2.0,1.0,60.0,31.0,3.0,3.0,0.0,0.0,0.0,45.0,4.0,9.0,86.0,12.0,4.0,5.0,11.0,3.0,13.0,28.0,4.0,0.0,0.0,0.0,9.0,2.0,19.0,0.0,38.0,4.0,0.0,0.0,7.0,1.0,0.0,3.0,6.0,1.0,14.0,28.0,17.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,43.0,0.0,10.0,94.0,12.0,17.0,8.0,6.0,6.0,7.0,1.0,4.0,118.0,0.0,5.0,80.0,0.0,64.0,1.0,51.0,0.0,1.0,2.0,12.0,0.0,0.0,196.0,38.0,0.0,7.0,0.0,15.0,90.0,0.02475
2019-09-04,0.0,5.0,6.0,12.0,0.0,18.0,1.0,0.0,4.0,4.0,1.0,3.0,58.0,51.0,7.0,4.0,1.0,0.0,4.0,30.0,1.0,23.0,75.0,13.0,1.0,10.0,23.0,7.0,12.0,23.0,3.0,0.0,1.0,1.0,13.0,1.0,21.0,1.0,28.0,3.0,2.0,3.0,12.0,0.0,4.0,3.0,2.0,2.0,14.0,26.0,34.0,2.0,0.0,1.0,0.0,4.0,6.0,1.0,3.0,0.0,48.0,0.0,10.0,93.0,13.0,22.0,8.0,12.0,8.0,8.0,2.0,1.0,126.0,1.0,7.0,97.0,0.0,63.0,0.0,55.0,1.0,0.0,1.0,14.0,1.0,1.0,183.0,34.0,1.0,10.0,0.0,24.0,114.0,-0.028599999999999997
2019-09-05,2.0,3.0,7.0,12.0,2.0,15.0,4.0,1.0,0.0,6.0,0.0,0.0,54.0,48.0,6.0,3.0,6.0,1.0,8.0,56.0,1.0,9.0,124.0,16.0,3.0,11.0,10.0,5.0,26.0,29.0,5.0,0.0,0.0,1.0,14.0,1.0,27.0,3.0,31.0,2.0,1.0,1.0,8.0,1.0,0.0,5.0,6.0,12.0,12.0,27.0,35.0,4.0,0.0,1.0,0.0,9.0,5.0,0.0,7.0,0.0,57.0,0.0,14.0,109.0,18.0,21.0,7.0,6.0,3.0,1.0,1.0,2.0,135.0,0.0,3.0,98.0,0.0,52.0,1.0,62.0,0.0,0.0,8.0,14.0,0.0,0.0,231.0,55.0,1.0,9.0,1.0,27.0,130.0,-0.12135000000000001
2019-09-06,2.0,3.0,2.0,11.0,0.0,12.0,3.0,0.0,4.0,0.0,0.0,2.0,37.0,41.0,4.0,2.0,1.0,0.0,6.0,33.0,0.0,10.0,118.0,10.0,3.0,7.0,6.0,3.0,20.0,29.0,10.0,0.0,0.0,1.0,9.0,13.0,18.0,3.0,21.0,2.0,2.0,1.0,7.0,0.0,0.0,4.0,9.0,13.0,15.0,31.0,21.0,2.0,0.0,3.0,0.0,8.0,11.0,0.0,10.0,0.0,48.0,0.0,8.0,80.0,16.0,25.0,4.0,11.0,5.0,15.0,0.0,1.0,134.0,0.0,2.0,77.0,0.0,63.0,1.0,52.0,0.0,0.0,0.0,9.0,1.0,0.0,235.0,27.0,1.0,9.0,0.0,28.0,85.0,-0.17495
2019-09-07,0.0,2.0,4.0,8.0,0.0,14.0,0.0,0.0,1.0,5.0,0.0,0.0,39.0,25.0,2.0,1.0,0.0,1.0,3.0,42.0,1.0,4.0,74.0,14.0,2.0,1.0,13.0,1.0,19.0,30.0,3.0,0.0,0.0,0.0,8.0,9.0,6.0,0.0,25.0,1.0,1.0,0.0,7.0,1.0,0.0,2.0,7.0,2.0,13.0,22.0,9.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,4.0,0.0,22.0,0.0,6.0,67.0,4.0,11.0,6.0,5.0,0.0,0.0,0.0,6.0,90.0,0.0,1.0,53.0,0.0,59.0,1.0,34.0,0.0,1.0,1.0,7.0,0.0,0.0,188.0,17.0,0.0,2.0,0.0,14.0,60.0,0.34735
2019-09-08,0.0,2.0,1.0,15.0,1.0,7.0,3.0,0.0,3.0,4.0,1.0,5.0,46.0,20.0,2.0,7.0,1.0,0.0,4.0,32.0,0.0,3.0,95.0,9.0,0.0,1.0,10.0,2.0,21.0,29.0,2.0,0.0,0.0,1.0,3.0,7.0,12.0,0.0,30.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,6.0,0.0,17.0,23.0,10.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,5.0,2.0,37.0,0.0,3.0,76.0,2.0,4.0,4.0,5.0,4.0,2.0,0.0,6.0,61.0,3.0,3.0,53.0,4.0,56.0,1.0,34.0,0.0,1.0,0.0,6.0,1.0,0.0,202.0,9.0,2.0,3.0,1.0,8.0,58.0,-0.3495333333333333
2019-09-09,2.0,0.0,4.0,5.0,2.0,6.0,0.0,0.0,2.0,3.0,1.0,2.0,46.0,34.0,0.0,4.0,0.0,0.0,8.0,58.0,1.0,8.0,92.0,14.0,4.0,5.0,13.0,3.0,17.0,31.0,0.0,1.0,1.0,0.0,17.0,7.0,14.0,0.0,29.0,2.0,0.0,2.0,8.0,1.0,0.0,6.0,8.0,0.0,12.0,25.0,12.0,0.0,1.0,1.0,0.0,3.0,7.0,0.0,7.0,0.0,45.0,0.0,9.0,92.0,7.0,20.0,6.0,10.0,2.0,0.0,0.0,2.0,118.0,2.0,2.0,56.0,0.0,62.0,1.0,27.0,0.0,0.0,11.0,14.0,0.0,0.0,195.0,35.0,0.0,4.0,5.0,10.0,59.0,0.0386
2019-09-10,0.0,3.0,7.0,7.0,0.0,12.0,4.0,1.0,1.0,2.0,1.0,0.0,56.0,39.0,7.0,7.0,0.0,0.0,7.0,29.0,0.0,21.0,68.0,18.0,1.0,6.0,8.0,4.0,30.0,28.0,6.0,0.0,0.0,2.0,14.0,20.0,25.0,0.0,27.0,7.0,0.0,0.0,7.0,1.0,2.0,4.0,11.0,3.0,15.0,33.0,31.0,1.0,0.0,0.0,0.0,10.0,8.0,2.0,10.0,0.0,65.0,0.0,4.0,102.0,12.0,24.0,2.0,10.0,10.0,19.0,2.0,4.0,156.0,0.0,1.0,90.0,0.0,69.0,0.0,62.0,0.0,0.0,12.0,16.0,0.0,0.0,198.0,37.0,0.0,8.0,0.0,27.0,113.0,-0.3758666666666666
2019-09-11,0.0,1.0,3.0,10.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,45.0,25.0,1.0,6.0,1.0,0.0,9.0,29.0,0.0,10.0,67.0,15.0,0.0,2.0,10.0,6.0,13.0,19.0,9.0,0.0,0.0,0.0,24.0,7.0,15.0,0.0,16.0,1.0,1.0,0.0,4.0,1.0,2.0,3.0,14.0,4.0,10.0,31.0,18.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,0.0,53.0,1.0,4.0,61.0,7.0,30.0,1.0,7.0,2.0,3.0,1.0,3.0,134.0,0.0,2.0,45.0,0.0,67.0,2.0,29.0,0.0,0.0,1.0,6.0,1.0,0.0,157.0,20.0,0.0,5.0,1.0,13.0,70.0,-0.1591
2019-09-12,4.0,5.0,18.0,6.0,3.0,13.0,4.0,1.0,4.0,1.0,1.0,6.0,51.0,64.0,4.0,1.0,3.0,0.0,4.0,32.0,2.0,17.0,94.0,17.0,0.0,8.0,9.0,5.0,16.0,39.0,6.0,0.0,2.0,1.0,16.0,16.0,27.0,1.0,25.0,4.0,1.0,0.0,4.0,1.0,2.0,5.0,23.0,5.0,18.0,32.0,21.0,1.0,1.0,1.0,1.0,12.0,7.0,1.0,10.0,2.0,67.0,0.0,17.0,134.0,26.0,28.0,2.0,10.0,2.0,6.0,2.0,5.0,204.0,0.0,1.0,92.0,0.0,71.0,2.0,53.0,2.0,2.0,2.0,17.0,3.0,0.0,185.0,55.0,0.0,12.0,0.0,23.0,101.0,-0.17
2019-09-13,2.0,0.0,5.0,12.0,2.0,12.0,1.0,0.0,1.0,2.0,1.0,1.0,37.0,36.0,4.0,1.0,0.0,0.0,3.0,28.0,2.0,11.0,68.0,14.0,0.0,4.0,8.0,2.0,22.0,30.0,4.0,0.0,0.0,0.0,8.0,6.0,28.0,1.0,26.0,4.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,0.0,16.0,33.0,12.0,1.0,0.0,3.0,0.0,9.0,8.0,0.0,3.0,0.0,45.0,0.0,16.0,98.0,13.0,20.0,3.0,8.0,3.0,11.0,0.0,3.0,129.0,0.0,2.0,62.0,1.0,56.0,2.0,41.0,2.0,0.0,0.0,7.0,1.0,0.0,176.0,36.0,0.0,5.0,1.0,22.0,71.0,-0.5574
2019-09-14,0.0,2.0,4.0,10.0,3.0,8.0,2.0,0.0,0.0,6.0,0.0,2.0,44.0,27.0,3.0,1.0,0.0,1.0,1.0,34.0,0.0,8.0,69.0,11.0,2.0,3.0,6.0,3.0,12.0,23.0,10.0,0.0,0.0,1.0,13.0,0.0,20.0,1.0,26.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,15.0,1.0,7.0,22.0,6.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,0.0,37.0,0.0,5.0,64.0,8.0,11.0,5.0,6.0,5.0,17.0,0.0,1.0,91.0,0.0,0.0,62.0,0.0,53.0,1.0,30.0,1.0,0.0,0.0,9.0,1.0,1.0,169.0,23.0,1.0,6.0,0.0,11.0,71.0,-0.42873333333333336
2019-09-15,1.0,3.0,5.0,12.0,1.0,18.0,2.0,1.0,0.0,2.0,1.0,0.0,44.0,30.0,0.0,4.0,0.0,0.0,10.0,29.0,0.0,15.0,64.0,12.0,2.0,6.0,3.0,2.0,24.0,24.0,3.0,0.0,1.0,2.0,9.0,4.0,20.0,4.0,38.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,9.0,26.0,17.0,1.0,0.0,0.0,0.0,5.0,12.0,0.0,4.0,0.0,32.0,0.0,5.0,91.0,8.0,17.0,1.0,5.0,1.0,6.0,0.0,4.0,112.0,0.0,1.0,92.0,0.0,56.0,0.0,40.0,3.0,1.0,1.0,8.0,1.0,0.0,170.0,30.0,0.0,10.0,0.0,18.0,69.0,-0.4063
2019-09-16,3.0,5.0,4.0,15.0,1.0,9.0,3.0,0.0,0.0,10.0,1.0,5.0,100.0,62.0,2.0,5.0,1.0,0.0,7.0,78.0,2.0,11.0,175.0,29.0,5.0,4.0,12.0,6.0,26.0,47.0,0.0,0.0,2.0,2.0,14.0,4.0,23.0,2.0,71.0,7.0,1.0,2.0,5.0,2.0,1.0,2.0,8.0,2.0,23.0,32.0,16.0,2.0,1.0,3.0,0.0,12.0,8.0,7.0,9.0,0.0,61.0,0.0,5.0,143.0,14.0,13.0,4.0,9.0,0.0,13.0,1.0,1.0,113.0,0.0,4.0,141.0,1.0,68.0,1.0,55.0,0.0,1.0,3.0,27.0,2.0,0.0,338.0,36.0,0.0,21.0,0.0,32.0,97.0,0.36005
2019-09-19,2.0,10.0,8.0,13.0,3.0,12.0,5.0,0.0,1.0,3.0,2.0,0.0,88.0,57.0,2.0,4.0,1.0,0.0,2.0,74.0,0.0,16.0,250.0,24.0,0.0,9.0,12.0,9.0,29.0,40.0,5.0,0.0,0.0,3.0,25.0,3.0,20.0,1.0,54.0,5.0,1.0,1.0,7.0,3.0,1.0,1.0,6.0,0.0,18.0,37.0,18.0,3.0,0.0,1.0,0.0,19.0,10.0,17.0,5.0,0.0,65.0,0.0,8.0,140.0,11.0,24.0,4.0,12.0,11.0,26.0,1.0,0.0,143.0,0.0,3.0,112.0,1.0,67.0,2.0,64.0,1.0,2.0,2.0,35.0,2.0,0.0,369.0,36.0,1.0,18.0,1.0,15.0,130.0,0.148
2019-09-20,4.0,5.0,5.0,13.0,2.0,10.0,4.0,0.0,0.0,3.0,1.0,1.0,70.0,36.0,3.0,2.0,0.0,0.0,2.0,52.0,0.0,4.0,114.0,17.0,0.0,9.0,13.0,7.0,18.0,22.0,6.0,0.0,1.0,2.0,14.0,6.0,22.0,1.0,53.0,9.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,1.0,13.0,32.0,24.0,1.0,0.0,1.0,0.0,9.0,5.0,2.0,9.0,0.0,48.0,0.0,2.0,111.0,16.0,24.0,4.0,8.0,3.0,11.0,3.0,1.0,107.0,0.0,2.0,93.0,1.0,65.0,0.0,66.0,0.0,1.0,3.0,14.0,0.0,0.0,223.0,19.0,1.0,9.0,1.0,19.0,69.0,0.17
2019-09-21,1.0,1.0,5.0,11.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,25.0,2.0,3.0,0.0,2.0,4.0,28.0,0.0,11.0,67.0,12.0,5.0,4.0,11.0,3.0,14.0,19.0,9.0,0.0,1.0,1.0,14.0,7.0,9.0,2.0,22.0,4.0,1.0,0.0,3.0,2.0,1.0,0.0,3.0,1.0,12.0,25.0,7.0,1.0,0.0,0.0,0.0,4.0,6.0,3.0,3.0,0.0,40.0,0.0,0.0,64.0,8.0,25.0,6.0,6.0,4.0,2.0,0.0,0.0,98.0,0.0,3.0,44.0,0.0,58.0,1.0,23.0,1.0,0.0,2.0,7.0,0.0,0.0,159.0,20.0,1.0,6.0,0.0,12.0,48.0,0.0258
2019-09-22,2.0,1.0,0.0,6.0,0.0,8.0,0.0,4.0,0.0,1.0,0.0,0.0,41.0,16.0,0.0,1.0,0.0,0.0,3.0,33.0,0.0,9.0,89.0,5.0,1.0,3.0,5.0,5.0,14.0,27.0,1.0,0.0,0.0,1.0,19.0,4.0,8.0,0.0,22.0,5.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,5.0,22.0,8.0,0.0,0.0,0.0,0.0,12.0,4.0,2.0,1.0,0.0,25.0,0.0,0.0,52.0,10.0,8.0,2.0,1.0,0.0,4.0,0.0,2.0,64.0,0.0,1.0,39.0,0.0,47.0,1.0,30.0,0.0,1.0,0.0,5.0,0.0,0.0,203.0,15.0,0.0,12.0,1.0,11.0,43.0,0.18964999999999999
